account_id,date,value
35753,2018-08-01,6
14435,2018-08-01,13
3552,2018-08-01,21
36897,2018-08-01,5
54223,2018-08-01,3
3537,2018-08-01,2
51935,2018-08-01,4
4893,2018-08-01,5
22926,2018-08-01,6
11097,2018-08-01,5
54320,2018-08-01,2
52092,2018-08-01,2
52290,2018-08-01,3
54298,2018-08-01,4
1804,2018-08-01,4
32584,2018-08-01,2
3565,2018-08-01,5
38205,2018-08-01,3
2573,2018-08-01,6
12782,2018-08-01,9
5468,2018-08-01,1
43796,2018-08-01,2
46037,2018-08-01,4
26738,2018-08-01,3
1698,2018-08-01,1
54310,2018-08-01,3
42758,2018-08-01,3
36164,2018-08-01,7
36461,2018-08-01,1
43371,2018-08-01,2
12346,2018-08-01,2
36931,2018-08-01,9
54220,2018-08-01,4
1442,2018-08-01,4
54349,2018-08-01,3
14496,2018-08-01,1
37606,2018-08-01,1
12965,2018-08-01,3
14205,2018-08-01,4
11743,2018-08-01,2
35666,2018-08-01,4
54234,2018-08-01,5
54419,2018-08-01,5
53417,2018-08-01,1
43531,2018-08-01,1
8137,2018-08-01,2
9981,2018-08-01,1
39863,2018-08-01,1
12133,2018-08-01,1
37025,2018-08-01,4
5991,2018-08-01,6
47309,2018-08-01,3
4218,2018-08-01,3
54266,2018-08-01,2
54315,2018-08-01,1
39822,2018-08-01,1
54293,2018-08-01,1
54327,2018-08-01,4
4776,2018-08-01,3
12062,2018-08-01,1
35949,2018-08-01,1
1854,2018-08-01,3
4422,2018-08-01,1
48846,2018-08-01,1
1088,2018-08-01,7
11944,2018-08-01,2
10345,2018-08-01,14
11840,2018-08-01,1
54264,2018-08-01,2
32557,2018-08-01,2
6675,2018-08-01,1
49720,2018-08-01,1
697,2018-08-01,4
56301,2018-08-01,1
16318,2018-08-01,3
54263,2018-08-01,1
11698,2018-08-01,1
35476,2018-07-31,1
12782,2018-07-31,9
54220,2018-07-31,4
32584,2018-07-31,9
42758,2018-07-31,5
4893,2018-07-31,4
2573,2018-07-31,8
50394,2018-07-31,1
51504,2018-07-31,1
54365,2018-07-31,1
54419,2018-07-31,4
16914,2018-07-31,9
5468,2018-07-31,4
49720,2018-07-31,5
13641,2018-07-31,6
4141,2018-07-31,1
3552,2018-07-31,13
36270,2018-07-31,3
36946,2018-07-31,1
33994,2018-07-31,2
53584,2018-07-31,3
36164,2018-07-31,13
11840,2018-07-31,3
37550,2018-07-31,2
54327,2018-07-31,4
11097,2018-07-31,5
8137,2018-07-31,2
54234,2018-07-31,1
3050,2018-07-31,1
54263,2018-07-31,2
54298,2018-07-31,2
3537,2018-07-31,6
51935,2018-07-31,2
14435,2018-07-31,6
54626,2018-07-31,2
36931,2018-07-31,11
15808,2018-07-31,1
4111,2018-07-31,6
14533,2018-07-31,2
38485,2018-07-31,6
4218,2018-07-31,5
12346,2018-07-31,2
17306,2018-07-31,6
46037,2018-07-31,5
26738,2018-07-31,1
36094,2018-07-31,2
14390,2018-07-31,2
2185,2018-07-31,1
36461,2018-07-31,2
12062,2018-07-31,1
36949,2018-07-31,1
54223,2018-07-31,5
37664,2018-07-31,6
54286,2018-07-31,1
37606,2018-07-31,1
22926,2018-07-31,1
52092,2018-07-31,8
3565,2018-07-31,3
43371,2018-07-31,1
56387,2018-07-31,1
38205,2018-07-31,1
4422,2018-07-31,1
1088,2018-07-31,2
20646,2018-07-31,2
1804,2018-07-31,2
56340,2018-07-31,1
2583,2018-07-31,2
36897,2018-07-31,1
39863,2018-07-31,2
54266,2018-07-31,1
36105,2018-07-31,1
6435,2018-07-31,1
39822,2018-07-31,2
11932,2018-07-31,1
1442,2018-07-31,1
4663,2018-07-31,2
49177,2018-07-31,1
54309,2018-07-31,1
16318,2018-07-31,3
54264,2018-07-31,1
37025,2018-07-31,4
697,2018-07-31,1
36512,2018-07-31,1
54621,2018-07-31,1
11944,2018-07-31,2
54320,2018-07-31,1
50394,2018-07-30,1
51504,2018-07-30,1
37550,2018-07-30,3
33994,2018-07-30,1
46037,2018-07-30,3
37606,2018-07-30,4
36897,2018-07-30,2
16914,2018-07-30,8
2573,2018-07-30,12
35998,2018-07-30,1
6435,2018-07-30,1
37664,2018-07-30,4
35476,2018-07-30,8
38485,2018-07-30,5
17306,2018-07-30,6
4893,2018-07-30,1
32584,2018-07-30,9
36923,2018-07-30,1
1804,2018-07-30,1
12133,2018-07-30,2
36974,2018-07-30,1
11698,2018-07-30,1
13641,2018-07-30,5
53584,2018-07-30,5
3552,2018-07-30,24
1088,2018-07-30,6
36931,2018-07-30,6
47309,2018-07-30,2
14533,2018-07-30,1
12782,2018-07-30,6
1698,2018-07-30,1
38205,2018-07-30,1
7571,2018-07-30,1
36094,2018-07-30,1
11097,2018-07-30,4
43371,2018-07-30,2
3537,2018-07-30,2
7162,2018-07-30,1
36270,2018-07-30,4
4663,2018-07-30,3
3565,2018-07-30,5
53196,2018-07-30,1
4143,2018-07-30,1
14435,2018-07-30,11
38676,2018-07-30,5
42758,2018-07-30,2
12062,2018-07-30,2
14496,2018-07-30,1
36164,2018-07-30,6
697,2018-07-30,2
55891,2018-07-30,1
36461,2018-07-30,2
37025,2018-07-30,12
5991,2018-07-30,2
12965,2018-07-30,3
1442,2018-07-30,1
4111,2018-07-30,6
5468,2018-07-30,1
14390,2018-07-30,3
8137,2018-07-30,4
36105,2018-07-30,2
4285,2018-07-30,1
11944,2018-07-30,4
2583,2018-07-30,2
49720,2018-07-30,1
11932,2018-07-30,1
10345,2018-07-30,3
4218,2018-07-30,1
43531,2018-07-30,3
52092,2018-07-30,1
39621,2018-07-30,1
14205,2018-07-30,1
35231,2018-07-30,1
32557,2018-07-30,1
39822,2018-07-30,1
16318,2018-07-30,1
26738,2018-07-30,1
13348,2018-07-30,1
54361,2018-07-30,1
54293,2018-07-30,1
54320,2018-07-30,2
54286,2018-07-30,1
54234,2018-07-30,2
54315,2018-07-30,1
54349,2018-07-30,1
54223,2018-07-30,1
38472,2018-07-30,1
36105,2018-07-29,3
50394,2018-07-29,2
14390,2018-07-29,4
49177,2018-07-29,4
51504,2018-07-29,4
36164,2018-07-29,1
3552,2018-07-29,9
36461,2018-07-29,3
37550,2018-07-29,10
36931,2018-07-29,6
33994,2018-07-29,7
17306,2018-07-29,14
4111,2018-07-29,8
14496,2018-07-29,2
1698,2018-07-29,2
11151,2018-07-29,1
7571,2018-07-29,3
36094,2018-07-29,1
26738,2018-07-29,1
14435,2018-07-29,2
3537,2018-07-29,2
38205,2018-07-29,2
13170,2018-07-29,2
16914,2018-07-29,2
13287,2018-07-29,1
11944,2018-07-29,3
697,2018-07-29,4
35998,2018-07-29,1
53417,2018-07-29,2
38485,2018-07-29,11
1088,2018-07-29,6
5991,2018-07-29,2
4143,2018-07-29,1
37025,2018-07-29,2
4218,2018-07-29,1
11097,2018-07-29,1
12782,2018-07-29,6
4893,2018-07-29,1
37664,2018-07-29,2
43371,2018-07-29,6
52092,2018-07-29,2
1442,2018-07-29,2
10345,2018-07-29,4
37256,2018-07-29,2
37606,2018-07-29,2
1455,2018-07-29,1
49720,2018-07-29,7
35619,2018-07-29,1
36066,2018-07-29,1
36512,2018-07-29,1
36897,2018-07-29,1
32584,2018-07-29,6
6435,2018-07-29,2
42758,2018-07-29,2
4776,2018-07-29,1
14876,2018-07-29,1
35666,2018-07-29,2
43531,2018-07-29,6
39822,2018-07-29,1
46037,2018-07-29,1
52290,2018-07-29,1
13641,2018-07-29,1
2583,2018-07-29,1
2185,2018-07-29,1
20646,2018-07-29,1
4141,2018-07-29,1
39863,2018-07-29,1
38157,2018-07-29,1
17323,2018-07-29,1
35476,2018-07-29,1
53173,2018-07-29,1
55891,2018-07-29,1
36105,2018-07-28,2
36897,2018-07-28,1
43371,2018-07-28,6
2573,2018-07-28,4
49720,2018-07-28,9
42758,2018-07-28,6
36923,2018-07-28,1
49177,2018-07-28,3
50394,2018-07-28,1
51504,2018-07-28,3
12965,2018-07-28,2
47309,2018-07-28,6
14390,2018-07-28,8
3552,2018-07-28,9
36931,2018-07-28,9
37664,2018-07-28,1
32584,2018-07-28,12
38485,2018-07-28,18
1698,2018-07-28,1
36176,2018-07-28,1
37550,2018-07-28,10
697,2018-07-28,6
36461,2018-07-28,2
17306,2018-07-28,8
15808,2018-07-28,1
14435,2018-07-28,4
37606,2018-07-28,5
45530,2018-07-28,1
6435,2018-07-28,6
36164,2018-07-28,6
38200,2018-07-28,1
2583,2018-07-28,2
14496,2018-07-28,1
1854,2018-07-28,1
3537,2018-07-28,3
37025,2018-07-28,4
4893,2018-07-28,4
1088,2018-07-28,10
26738,2018-07-28,2
6373,2018-07-28,1
14205,2018-07-28,1
36094,2018-07-28,1
4111,2018-07-28,3
12782,2018-07-28,4
5468,2018-07-28,2
52092,2018-07-28,2
53196,2018-07-28,1
2185,2018-07-28,1
36270,2018-07-28,6
10345,2018-07-28,3
43321,2018-07-28,1
46037,2018-07-28,2
11097,2018-07-28,1
8137,2018-07-28,2
52994,2018-07-28,1
4218,2018-07-28,3
39822,2018-07-28,1
16318,2018-07-28,1
16914,2018-07-28,6
13641,2018-07-28,1
35998,2018-07-28,1
4663,2018-07-28,2
38676,2018-07-28,1
12133,2018-07-28,1
12121,2018-07-28,1
39863,2018-07-28,1
5408,2018-07-28,1
11840,2018-07-28,1
38205,2018-07-28,1
36946,2018-07-28,1
17323,2018-07-28,1
6435,2018-07-27,5
36931,2018-07-27,13
50394,2018-07-27,1
17306,2018-07-27,10
51504,2018-07-27,6
4111,2018-07-27,8
36270,2018-07-27,3
20646,2018-07-27,1
5468,2018-07-27,4
54264,2018-07-27,3
36897,2018-07-27,5
16914,2018-07-27,7
52971,2018-07-27,3
11097,2018-07-27,6
37550,2018-07-27,2
13641,2018-07-27,8
3552,2018-07-27,9
54365,2018-07-27,4
2185,2018-07-27,1
1804,2018-07-27,2
36949,2018-07-27,5
1698,2018-07-27,5
37606,2018-07-27,9
4893,2018-07-27,8
35231,2018-07-27,1
2583,2018-07-27,2
36164,2018-07-27,9
43371,2018-07-27,9
26738,2018-07-27,4
14390,2018-07-27,3
54310,2018-07-27,2
3537,2018-07-27,3
47309,2018-07-27,2
37664,2018-07-27,5
1854,2018-07-27,2
54309,2018-07-27,1
54298,2018-07-27,4
2573,2018-07-27,5
38485,2018-07-27,5
38676,2018-07-27,8
33994,2018-07-27,4
55444,2018-07-27,1
12782,2018-07-27,5
54320,2018-07-27,5
12346,2018-07-27,1
36512,2018-07-27,1
54361,2018-07-27,5
54293,2018-07-27,5
54315,2018-07-27,4
54349,2018-07-27,3
697,2018-07-27,5
38128,2018-07-27,1
14533,2018-07-27,1
11840,2018-07-27,1
1442,2018-07-27,4
54626,2018-07-27,2
54286,2018-07-27,2
54266,2018-07-27,1
7571,2018-07-27,4
15808,2018-07-27,1
42758,2018-07-27,1
36094,2018-07-27,4
37025,2018-07-27,4
46037,2018-07-27,1
35926,2018-07-27,1
54419,2018-07-27,4
12133,2018-07-27,1
4218,2018-07-27,3
9981,2018-07-27,2
8137,2018-07-27,3
11944,2018-07-27,2
36461,2018-07-27,1
52290,2018-07-27,4
54621,2018-07-27,1
54327,2018-07-27,1
36066,2018-07-27,2
53173,2018-07-27,2
14435,2018-07-27,2
1088,2018-07-27,2
39822,2018-07-27,5
10345,2018-07-27,2
36105,2018-07-27,1
4380,2018-07-27,3
37591,2018-07-27,2
5991,2018-07-27,1
4663,2018-07-27,4
36417,2018-07-27,1
36946,2018-07-27,3
14496,2018-07-27,1
4422,2018-07-27,1
38205,2018-07-27,2
43685,2018-07-27,1
4141,2018-07-27,2
51428,2018-07-27,1
54327,2018-07-26,4
36946,2018-07-26,1
8137,2018-07-26,6
50394,2018-07-26,1
36094,2018-07-26,10
2573,2018-07-26,10
11097,2018-07-26,8
51504,2018-07-26,2
13641,2018-07-26,5
36270,2018-07-26,2
16914,2018-07-26,10
5468,2018-07-26,13
4218,2018-07-26,1
38485,2018-07-26,4
32584,2018-07-26,4
36461,2018-07-26,3
11759,2018-07-26,5
54263,2018-07-26,3
4893,2018-07-26,1
37132,2018-07-26,1
52092,2018-07-26,1
17306,2018-07-26,4
54298,2018-07-26,1
36931,2018-07-26,5
36897,2018-07-26,1
9981,2018-07-26,1
26738,2018-07-26,2
54315,2018-07-26,1
14435,2018-07-26,10
47309,2018-07-26,5
7571,2018-07-26,2
54309,2018-07-26,2
54234,2018-07-26,5
42758,2018-07-26,1
6435,2018-07-26,3
36164,2018-07-26,5
51935,2018-07-26,1
53417,2018-07-26,3
37591,2018-07-26,1
37664,2018-07-26,3
38676,2018-07-26,1
12346,2018-07-26,1
697,2018-07-26,5
1442,2018-07-26,2
36974,2018-07-26,1
4422,2018-07-26,1
54349,2018-07-26,2
14205,2018-07-26,3
54223,2018-07-26,3
36512,2018-07-26,2
36176,2018-07-26,3
53967,2018-07-26,1
4663,2018-07-26,3
52290,2018-07-26,3
46037,2018-07-26,1
1698,2018-07-26,1
11944,2018-07-26,2
4285,2018-07-26,2
5991,2018-07-26,4
54220,2018-07-26,2
14373,2018-07-26,1
10345,2018-07-26,5
20646,2018-07-26,4
37606,2018-07-26,2
12133,2018-07-26,3
37025,2018-07-26,4
39822,2018-07-26,4
54264,2018-07-26,2
12782,2018-07-26,2
54310,2018-07-26,3
13287,2018-07-26,1
14390,2018-07-26,2
37550,2018-07-26,1
36105,2018-07-26,2
49177,2018-07-26,4
54266,2018-07-26,3
1088,2018-07-26,5
11743,2018-07-26,1
33994,2018-07-26,5
1854,2018-07-26,1
38205,2018-07-26,1
54626,2018-07-26,3
36543,2018-07-26,1
14496,2018-07-26,1
35666,2018-07-26,1
35926,2018-07-26,1
1804,2018-07-26,1
54286,2018-07-26,2
54621,2018-07-26,3
4776,2018-07-26,1
54309,2018-07-25,2
9981,2018-07-25,3
54223,2018-07-25,1
13641,2018-07-25,6
12782,2018-07-25,10
43685,2018-07-25,1
2573,2018-07-25,5
36164,2018-07-25,7
50394,2018-07-25,1
54419,2018-07-25,1
51504,2018-07-25,1
37664,2018-07-25,2
14435,2018-07-25,9
37550,2018-07-25,3
37606,2018-07-25,4
51935,2018-07-25,2
17306,2018-07-25,3
3552,2018-07-25,13
4893,2018-07-25,2
4218,2018-07-25,2
52092,2018-07-25,7
42758,2018-07-25,2
37132,2018-07-25,2
6435,2018-07-25,2
3537,2018-07-25,3
16914,2018-07-25,4
7571,2018-07-25,1
49720,2018-07-25,3
11097,2018-07-25,8
26738,2018-07-25,2
8137,2018-07-25,1
1854,2018-07-25,1
36094,2018-07-25,1
32584,2018-07-25,17
36918,2018-07-25,1
53417,2018-07-25,1
49177,2018-07-25,5
36931,2018-07-25,7
17323,2018-07-25,1
1442,2018-07-25,8
38289,2018-07-25,1
36270,2018-07-25,4
14496,2018-07-25,1
10345,2018-07-25,3
39822,2018-07-25,2
35666,2018-07-25,1
7162,2018-07-25,1
1804,2018-07-25,1
52290,2018-07-25,1
5468,2018-07-25,2
54220,2018-07-25,2
697,2018-07-25,5
4111,2018-07-25,8
54263,2018-07-25,1
36066,2018-07-25,2
37025,2018-07-25,1
38485,2018-07-25,2
1698,2018-07-25,2
54266,2018-07-25,1
5991,2018-07-25,1
16318,2018-07-25,2
43371,2018-07-25,2
4143,2018-07-25,1
4776,2018-07-25,2
38205,2018-07-25,1
37256,2018-07-25,2
4285,2018-07-25,1
12062,2018-07-25,1
12346,2018-07-25,1
33994,2018-07-25,1
36105,2018-07-25,2
4663,2018-07-25,1
2583,2018-07-25,2
36923,2018-07-25,3
38157,2018-07-25,2
54621,2018-07-25,1
14533,2018-07-25,2
54365,2018-07-25,1
22926,2018-07-25,1
13641,2018-07-24,3
43371,2018-07-24,2
12346,2018-07-24,3
1854,2018-07-24,6
1804,2018-07-24,3
53173,2018-07-24,3
36946,2018-07-24,2
49720,2018-07-24,7
37664,2018-07-24,6
32584,2018-07-24,6
12782,2018-07-24,7
2573,2018-07-24,6
1698,2018-07-24,4
4893,2018-07-24,4
3552,2018-07-24,4
4285,2018-07-24,3
36931,2018-07-24,3
2185,2018-07-24,1
11097,2018-07-24,4
37025,2018-07-24,4
14205,2018-07-24,2
16914,2018-07-24,6
49177,2018-07-24,4
37591,2018-07-24,3
4218,2018-07-24,2
37550,2018-07-24,2
54263,2018-07-24,1
52290,2018-07-24,2
11944,2018-07-24,3
6435,2018-07-24,2
14533,2018-07-24,1
54220,2018-07-24,1
15808,2018-07-24,1
36974,2018-07-24,1
4111,2018-07-24,8
8137,2018-07-24,1
26738,2018-07-24,2
14435,2018-07-24,4
12133,2018-07-24,3
17306,2018-07-24,3
2583,2018-07-24,2
38205,2018-07-24,3
36105,2018-07-24,2
14390,2018-07-24,1
3537,2018-07-24,3
38485,2018-07-24,1
54286,2018-07-24,1
5468,2018-07-24,1
19035,2018-07-24,1
36094,2018-07-24,4
4776,2018-07-24,5
39822,2018-07-24,3
37606,2018-07-24,1
16318,2018-07-24,2
1088,2018-07-24,1
38676,2018-07-24,1
12062,2018-07-24,1
10345,2018-07-24,1
4141,2018-07-24,2
52092,2018-07-24,3
53196,2018-07-24,1
697,2018-07-24,1
33994,2018-07-23,2
11840,2018-07-23,1
17306,2018-07-23,4
8137,2018-07-23,6
2573,2018-07-23,9
53417,2018-07-23,5
11097,2018-07-23,6
36946,2018-07-23,2
50394,2018-07-23,1
11743,2018-07-23,1
12133,2018-07-23,1
697,2018-07-23,2
51504,2018-07-23,3
4893,2018-07-23,3
36789,2018-07-23,2
2185,2018-07-23,1
38485,2018-07-23,3
9981,2018-07-23,2
11759,2018-07-23,6
22926,2018-07-23,4
7162,2018-07-23,1
36931,2018-07-23,13
13641,2018-07-23,10
36897,2018-07-23,1
14435,2018-07-23,8
49177,2018-07-23,3
4776,2018-07-23,8
37664,2018-07-23,3
49720,2018-07-23,11
3552,2018-07-23,6
12782,2018-07-23,3
11944,2018-07-23,3
16914,2018-07-23,9
53196,2018-07-23,1
32584,2018-07-23,11
47551,2018-07-23,1
14205,2018-07-23,5
51935,2018-07-23,3
36176,2018-07-23,1
16318,2018-07-23,2
1698,2018-07-23,5
4285,2018-07-23,1
36974,2018-07-23,5
36270,2018-07-23,3
36461,2018-07-23,1
35926,2018-07-23,1
4111,2018-07-23,8
3537,2018-07-23,4
38676,2018-07-23,3
35666,2018-07-23,1
39621,2018-07-23,1
45530,2018-07-23,1
38472,2018-07-23,8
4663,2018-07-23,1
4218,2018-07-23,2
37025,2018-07-23,2
42758,2018-07-23,4
37257,2018-07-23,1
20646,2018-07-23,3
36094,2018-07-23,1
14390,2018-07-23,1
52092,2018-07-23,2
4380,2018-07-23,2
36105,2018-07-23,2
37550,2018-07-23,2
49073,2018-07-23,3
37591,2018-07-23,1
36678,2018-07-23,1
13170,2018-07-23,3
4549,2018-07-23,3
14533,2018-07-23,3
39822,2018-07-23,1
52290,2018-07-23,1
38205,2018-07-23,2
1442,2018-07-23,1
36164,2018-07-23,2
47309,2018-07-23,2
53173,2018-07-23,2
11929,2018-07-23,1
1088,2018-07-23,1
5408,2018-07-23,1
54223,2018-07-23,1
17323,2018-07-23,1
1854,2018-07-23,1
36105,2018-07-22,3
50394,2018-07-22,2
32584,2018-07-22,9
51504,2018-07-22,2
49177,2018-07-22,1
37550,2018-07-22,2
11743,2018-07-22,1
47309,2018-07-22,1
37606,2018-07-22,2
6435,2018-07-22,1
14390,2018-07-22,2
4549,2018-07-22,4
16318,2018-07-22,2
9981,2018-07-22,1
697,2018-07-22,6
14205,2018-07-22,2
36931,2018-07-22,7
37025,2018-07-22,6
11097,2018-07-22,3
3552,2018-07-22,14
11944,2018-07-22,2
50132,2018-07-22,2
46037,2018-07-22,1
52290,2018-07-22,2
43371,2018-07-22,1
4893,2018-07-22,2
36461,2018-07-22,1
36946,2018-07-22,1
3537,2018-07-22,3
2583,2018-07-22,2
2573,2018-07-22,3
4285,2018-07-22,2
6675,2018-07-22,1
12782,2018-07-22,6
4218,2018-07-22,5
8137,2018-07-22,5
38676,2018-07-22,2
35666,2018-07-22,5
38205,2018-07-22,1
16914,2018-07-22,5
36094,2018-07-22,4
43321,2018-07-22,3
52092,2018-07-22,1
43504,2018-07-22,1
51935,2018-07-22,1
36789,2018-07-22,1
12133,2018-07-22,1
22926,2018-07-22,1
5991,2018-07-22,1
33994,2018-07-22,3
37256,2018-07-22,1
49720,2018-07-22,1
11929,2018-07-22,1
26738,2018-07-22,1
1698,2018-07-22,2
37578,2018-07-22,1
4143,2018-07-22,1
39822,2018-07-22,1
4111,2018-07-22,2
7571,2018-07-22,1
38485,2018-07-22,1
1442,2018-07-22,1
36897,2018-07-22,1
17306,2018-07-22,1
4141,2018-07-22,1
11932,2018-07-22,1
36949,2018-07-22,1
37664,2018-07-22,1
37025,2018-07-21,2
50394,2018-07-21,1
36931,2018-07-21,12
51504,2018-07-21,1
12133,2018-07-21,2
15808,2018-07-21,2
38485,2018-07-21,10
1088,2018-07-21,7
36461,2018-07-21,3
11097,2018-07-21,3
49073,2018-07-21,2
52290,2018-07-21,2
2573,2018-07-21,1
2583,2018-07-21,5
14435,2018-07-21,4
1698,2018-07-21,3
43796,2018-07-21,1
53196,2018-07-21,3
4141,2018-07-21,1
8137,2018-07-21,1
3552,2018-07-21,8
36512,2018-07-21,2
17306,2018-07-21,4
1854,2018-07-21,1
37664,2018-07-21,1
697,2018-07-21,5
4549,2018-07-21,6
4893,2018-07-21,4
38676,2018-07-21,4
4111,2018-07-21,2
37256,2018-07-21,1
32584,2018-07-21,10
37550,2018-07-21,1
22926,2018-07-21,1
6435,2018-07-21,1
49177,2018-07-21,1
49720,2018-07-21,7
36897,2018-07-21,2
10345,2018-07-21,5
11932,2018-07-21,2
38472,2018-07-21,2
14496,2018-07-21,2
5991,2018-07-21,3
12782,2018-07-21,7
35666,2018-07-21,2
26738,2018-07-21,2
4143,2018-07-21,1
20646,2018-07-21,2
33994,2018-07-21,1
942,2018-07-21,1
11743,2018-07-21,2
3537,2018-07-21,1
1442,2018-07-21,1
37606,2018-07-21,1
47309,2018-07-21,1
36270,2018-07-21,1
39822,2018-07-21,4
4218,2018-07-21,1
19035,2018-07-21,1
36105,2018-07-21,1
13287,2018-07-21,1
16318,2018-07-21,1
51935,2018-07-21,1
36094,2018-07-21,2
14205,2018-07-21,2
4380,2018-07-21,1
36066,2018-07-20,2
1804,2018-07-20,2
37664,2018-07-20,6
38485,2018-07-20,3
36946,2018-07-20,5
47309,2018-07-20,3
53196,2018-07-20,2
50394,2018-07-20,1
11743,2018-07-20,2
51504,2018-07-20,5
36270,2018-07-20,5
49720,2018-07-20,9
11097,2018-07-20,3
48185,2018-07-20,1
16914,2018-07-20,5
14435,2018-07-20,3
17306,2018-07-20,4
36931,2018-07-20,3
36164,2018-07-20,6
37550,2018-07-20,2
37606,2018-07-20,4
697,2018-07-20,4
51935,2018-07-20,4
12062,2018-07-20,2
4111,2018-07-20,5
4141,2018-07-20,1
42758,2018-07-20,3
3537,2018-07-20,2
26738,2018-07-20,1
1442,2018-07-20,9
2573,2018-07-20,1
49073,2018-07-20,1
4549,2018-07-20,10
39863,2018-07-20,3
36461,2018-07-20,1
10345,2018-07-20,5
53967,2018-07-20,1
32584,2018-07-20,9
35666,2018-07-20,1
22926,2018-07-20,1
4893,2018-07-20,3
14205,2018-07-20,1
12782,2018-07-20,12
9981,2018-07-20,4
12133,2018-07-20,3
36897,2018-07-20,2
1088,2018-07-20,3
49177,2018-07-20,2
52290,2018-07-20,1
33994,2018-07-20,2
7571,2018-07-20,1
36105,2018-07-20,2
11944,2018-07-20,1
1854,2018-07-20,1
38205,2018-07-20,3
43371,2018-07-20,3
16318,2018-07-20,1
4143,2018-07-20,1
38676,2018-07-20,2
37482,2018-07-20,2
11932,2018-07-20,1
25567,2018-07-20,1
36094,2018-07-20,2
52018,2018-07-20,1
4218,2018-07-20,3
4776,2018-07-20,4
35998,2018-07-20,1
37025,2018-07-20,1
50394,2018-07-19,1
51504,2018-07-19,9
2573,2018-07-19,5
33994,2018-07-19,2
16914,2018-07-19,3
2583,2018-07-19,1
36931,2018-07-19,8
4893,2018-07-19,2
17306,2018-07-19,11
4663,2018-07-19,1
36270,2018-07-19,3
38485,2018-07-19,18
36789,2018-07-19,4
12133,2018-07-19,4
52816,2018-07-19,2
11097,2018-07-19,3
42758,2018-07-19,3
14435,2018-07-19,2
53196,2018-07-19,1
49177,2018-07-19,5
4285,2018-07-19,1
43796,2018-07-19,3
53967,2018-07-19,2
4111,2018-07-19,2
51935,2018-07-19,3
14533,2018-07-19,6
26738,2018-07-19,2
32584,2018-07-19,10
49720,2018-07-19,7
35926,2018-07-19,3
1698,2018-07-19,7
13641,2018-07-19,1
2185,2018-07-19,1
36461,2018-07-19,2
3552,2018-07-19,15
10345,2018-07-19,4
4218,2018-07-19,7
38205,2018-07-19,4
39863,2018-07-19,1
14496,2018-07-19,6
15808,2018-07-19,1
22926,2018-07-19,2
36512,2018-07-19,4
12782,2018-07-19,9
43371,2018-07-19,2
6435,2018-07-19,1
16318,2018-07-19,2
14205,2018-07-19,1
37664,2018-07-19,2
11743,2018-07-19,1
37550,2018-07-19,3
52092,2018-07-19,1
9981,2018-07-19,1
1088,2018-07-19,2
36164,2018-07-19,2
36946,2018-07-19,2
53584,2018-07-19,3
36897,2018-07-19,2
20646,2018-07-19,3
4380,2018-07-19,1
36105,2018-07-19,2
47309,2018-07-19,1
37025,2018-07-19,6
37606,2018-07-19,1
53832,2018-07-19,2
3537,2018-07-19,1
13287,2018-07-19,1
37479,2018-07-19,2
1854,2018-07-19,2
36094,2018-07-19,1
39822,2018-07-19,1
7571,2018-07-19,1
1442,2018-07-19,1
34172,2018-07-19,1
12346,2018-07-19,1
52290,2018-07-19,1
4776,2018-07-19,8
35666,2018-07-19,1
4422,2018-07-19,1
38472,2018-07-19,3
4141,2018-07-19,1
697,2018-07-19,4
9981,2018-07-18,3
50394,2018-07-18,1
4285,2018-07-18,2
51504,2018-07-18,2
16318,2018-07-18,1
11097,2018-07-18,5
1804,2018-07-18,1
2573,2018-07-18,8
14496,2018-07-18,3
53584,2018-07-18,7
37482,2018-07-18,2
49073,2018-07-18,4
36094,2018-07-18,2
2583,2018-07-18,1
3537,2018-07-18,1
32584,2018-07-18,2
1698,2018-07-18,3
6435,2018-07-18,3
51935,2018-07-18,7
17306,2018-07-18,3
14533,2018-07-18,5
3552,2018-07-18,21
36897,2018-07-18,1
36946,2018-07-18,3
33994,2018-07-18,11
1854,2018-07-18,2
49177,2018-07-18,2
36931,2018-07-18,10
38485,2018-07-18,8
16914,2018-07-18,7
53196,2018-07-18,2
47309,2018-07-18,4
37025,2018-07-18,5
7571,2018-07-18,1
8137,2018-07-18,1
45530,2018-07-18,2
4549,2018-07-18,6
36461,2018-07-18,1
1088,2018-07-18,2
43448,2018-07-18,1
10345,2018-07-18,8
14435,2018-07-18,3
43371,2018-07-18,10
12133,2018-07-18,2
4893,2018-07-18,2
22926,2018-07-18,3
11932,2018-07-18,2
26738,2018-07-18,3
5991,2018-07-18,1
35666,2018-07-18,2
12782,2018-07-18,4
37550,2018-07-18,3
38676,2018-07-18,2
4663,2018-07-18,1
36105,2018-07-18,2
36164,2018-07-18,2
14540,2018-07-18,1
11943,2018-07-18,1
38157,2018-07-18,1
36193,2018-07-18,1
3487,2018-07-18,1
4218,2018-07-18,5
35926,2018-07-18,1
42758,2018-07-18,1
43796,2018-07-18,1
11743,2018-07-18,1
4960,2018-07-18,1
4141,2018-07-18,4
52018,2018-07-18,1
20646,2018-07-18,1
47440,2018-07-18,3
697,2018-07-18,1
37664,2018-07-18,1
36105,2018-07-17,3
37550,2018-07-17,4
12782,2018-07-17,6
2573,2018-07-17,8
37664,2018-07-17,3
4285,2018-07-17,6
37025,2018-07-17,4
37482,2018-07-17,6
